[56, 85, 86]
[56, 85, 90]
[56, 86, 90]
[59, 63, 85]
[59, 63, 86]
[59, 63, 90]
[59, 63, 93]
[59, 67, 85]
[59, 67, 86]
[59, 67, 90]
[59, 76, 85]
[59, 76, 86]
[59, 76, 90]
[59, 85, 86]
[59, 85, 90]
[59, 85, 93]
[59, 86, 90]
[59, 86, 93]
[59, 90, 93]
[63, 67, 85]
[63, 67, 86]
[63, 76, 85]
[63, 76, 86]
[63, 85, 86]
[63, 85, 90]
[63, 85, 93]
[63, 86, 90]
[63, 86, 93]
[63, 90, 93]
[67, 76, 85]
[67, 76, 86]
[67, 76, 90]
[67, 85, 86]
[67, 85, 90]
[67, 86, 90]
[76, 85, 86]
[76, 85, 90]
[76, 86, 90]
[85, 86, 90]
[85, 86, 93]
[85, 86, 110]
[85, 86, 116]
[85, 90, 93]
[85, 90, 110]
[85, 90, 116]
[86, 90, 93]
[86, 90, 110]
[86, 90, 116]
[1, 24, 34, 36]
[1, 24, 34, 85]
[1, 24, 34, 86]
[1, 24, 34, 90]
[1, 24, 36, 85]
[1, 24, 36, 86]
[1, 24, 36, 90]
[1, 24, 85, 86]
[1, 24, 85, 90]
[1, 24, 86, 90]
[1, 34, 36, 85]
[1, 34, 36, 86]
[1, 34, 36, 90]
[1, 34, 85, 86]
[1, 34, 85, 90]
[1, 34, 85, 110]
[1, 34, 86, 90]
[1, 34, 86, 110]
[1, 36, 85, 86]
[1, 36, 85, 90]
[1, 36, 86, 90]
[1, 85, 86, 90]
[1, 85, 86, 110]
[2, 28, 34, 39]
[2, 28, 34, 85]
[2, 28, 34, 86]
[2, 28, 39, 85]
[2, 28, 39, 86]
[2, 28, 85, 86]
[2, 28, 85, 90]
[2, 34, 39, 59]
[2, 34, 39, 63]
[2, 34, 39, 85]
[2, 34, 39, 86]
[2, 34, 39, 90]
[2, 34, 59, 63]
[2, 34, 59, 85]
[2, 34, 59, 86]
[2, 34, 59, 90]
[2, 34, 63, 85]
[2, 34, 63, 86]
[2, 34, 85, 86]
[2, 34, 85, 90]
[2, 34, 85, 93]
[2, 34, 86, 90]
[2, 34, 86, 93]
[2, 36, 39, 59]
[2, 36, 39, 85]
[2, 36, 59, 85]
[2, 39, 59, 63]
[2, 39, 59, 85]
[2, 39, 59, 86]
[2, 39, 59, 90]
[2, 39, 63, 85]
[2, 39, 63, 86]
[2, 39, 85, 86]
[2, 39, 85, 90]
[2, 39, 85, 93]
[2, 39, 86, 90]
[2, 59, 63, 85]
[2, 59, 63, 86]
[2, 59, 85, 86]
[2, 59, 85, 90]
[2, 59, 85, 93]
[2, 59, 86, 90]
[2, 63, 85, 86]
[2, 63, 85, 90]
[2, 85, 86, 90]
[2, 85, 86, 93]
[3, 34, 36, 85]
[3, 34, 36, 86]
[3, 34, 36, 90]
[3, 34, 85, 86]
[3, 34, 85, 90]
[3, 34, 86, 90]
[3, 36, 85, 86]
[3, 36, 85, 90]
[3, 36, 86, 90]
[3, 85, 86, 90]
[6, 34, 85, 86]
[6, 34, 85, 90]
[6, 34, 86, 90]
[6, 85, 86, 90]
[10, 34, 36, 85]
[10, 34, 36, 86]
[10, 34, 36, 90]
[10, 34, 85, 86]
[10, 34, 85, 90]
[10, 34, 86, 90]
[10, 36, 85, 86]
[10, 36, 85, 90]
[10, 36, 86, 90]
[10, 85, 86, 90]
[23, 34, 36, 39]
[23, 34, 36, 59]
[23, 34, 36, 63]
[23, 34, 36, 85]
[23, 34, 36, 86]
[23, 34, 36, 90]
[23, 34, 36, 93]
[23, 34, 39, 59]
[23, 34, 39, 85]
[23, 34, 39, 86]
[23, 34, 59, 63]
[23, 34, 59, 85]
[23, 34, 59, 86]
[23, 34, 59, 90]
[23, 34, 59, 93]
[23, 34, 63, 85]
[23, 34, 63, 86]
[23, 34, 63, 93]
[23, 34, 85, 86]
[23, 34, 85, 90]
[23, 34, 85, 93]
[23, 34, 86, 90]
[23, 34, 86, 93]
[23, 34, 90, 93]
[23, 36, 39, 59]
[23, 36, 39, 85]
[23, 36, 39, 86]
[23, 36, 59, 63]
[23, 36, 59, 85]
[23, 36, 59, 86]
[23, 36, 59, 93]
[23, 36, 63, 85]
[23, 36, 63, 86]
[23, 36, 85, 86]
[23, 36, 85, 90]
[23, 36, 85, 93]
[23, 36, 86, 90]
[23, 36, 86, 93]
[23, 36, 90, 93]
[23, 39, 59, 85]
[23, 39, 59, 86]
[23, 39, 85, 86]
[23, 59, 63, 85]
[23, 59, 63, 86]
[23, 59, 85, 86]
[23, 59, 85, 90]
[23, 59, 85, 93]
[23, 59, 86, 90]
[23, 59, 86, 93]
[23, 59, 90, 93]
[23, 63, 85, 86]
[23, 63, 85, 93]
[23, 63, 86, 93]
[23, 85, 86, 90]
[23, 85, 86, 93]
[23, 85, 90, 93]
[23, 86, 90, 93]
[24, 34, 36, 85]
[24, 34, 36, 86]
[24, 34, 36, 90]
[24, 34, 85, 86]
[24, 34, 85, 90]
[24, 34, 86, 90]
[24, 36, 85, 86]
[24, 36, 85, 90]
[24, 36, 86, 90]
[24, 85, 86, 90]
[28, 34, 39, 85]
[28, 34, 39, 86]
[28, 34, 85, 86]
[28, 39, 85, 86]
[34, 36, 39, 56]
[34, 36, 39, 59]
[34, 36, 39, 85]
[34, 36, 39, 86]
[34, 36, 39, 90]
[34, 36, 52, 85]
[34, 36, 52, 86]
[34, 36, 53, 85]
[34, 36, 53, 86]
[34, 36, 53, 90]
[34, 36, 56, 85]
[34, 36, 56, 86]
[34, 36, 56, 90]
[34, 36, 59, 63]
[34, 36, 59, 85]
[34, 36, 59, 86]
[34, 36, 59, 90]
[34, 36, 59, 93]
[34, 36, 63, 85]
[34, 36, 63, 86]
[34, 36, 63, 90]
[34, 36, 63, 93]
[34, 36, 67, 85]
[34, 36, 67, 86]
[34, 36, 67, 90]
[34, 36, 76, 85]
[34, 36, 76, 86]
[34, 36, 76, 90]
[34, 36, 85, 86]
[34, 36, 85, 90]
[34, 36, 85, 93]
[34, 36, 85, 110]
[34, 36, 85, 116]
[34, 36, 86, 90]
[34, 36, 86, 93]
[34, 36, 86, 110]
[34, 36, 86, 116]
[34, 36, 90, 93]
[34, 36, 90, 110]
[34, 36, 90, 116]
[34, 39, 56, 85]
[34, 39, 56, 86]
[34, 39, 56, 90]
[34, 39, 59, 63]
[34, 39, 59, 85]
[34, 39, 59, 86]
[34, 39, 59, 90]
[34, 39, 63, 85]
[34, 39, 63, 86]
[34, 39, 85, 86]
[34, 39, 85, 90]
[34, 39, 85, 93]
[34, 39, 86, 90]
[34, 39, 86, 93]
[34, 52, 85, 86]
[34, 53, 59, 85]
[34, 53, 59, 86]
[34, 53, 59, 90]
[34, 53, 63, 85]
[34, 53, 63, 86]
[34, 53, 63, 90]
[34, 53, 85, 86]
[34, 53, 85, 90]
[34, 53, 86, 90]
[34, 56, 85, 86]
[34, 56, 85, 90]
[34, 56, 86, 90]
[34, 59, 63, 85]
[34, 59, 63, 86]
[34, 59, 63, 90]
[34, 59, 63, 93]
[34, 59, 67, 85]
[34, 59, 67, 86]
[34, 59, 67, 90]
[34, 59, 76, 85]
[34, 59, 76, 86]
[34, 59, 76, 90]
[34, 59, 85, 86]
[34, 59, 85, 90]
[34, 59, 85, 93]
[34, 59, 86, 90]
[34, 59, 86, 93]
[34, 59, 90, 93]
[34, 63, 67, 85]
[34, 63, 67, 86]
[34, 63, 76, 85]
[34, 63, 76, 86]
[34, 63, 85, 86]
[34, 63, 85, 90]
[34, 63, 85, 93]
[34, 63, 86, 90]
[34, 63, 86, 93]
[34, 63, 90, 93]
[34, 67, 76, 85]
[34, 67, 76, 86]
[34, 67, 76, 90]
[34, 67, 85, 86]
[34, 67, 85, 90]
[34, 67, 86, 90]
[34, 76, 85, 86]
[34, 76, 85, 90]
[34, 76, 86, 90]
[34, 85, 86, 90]
[34, 85, 86, 93]
[34, 85, 86, 110]
[34, 85, 86, 116]
[34, 85, 90, 93]
[34, 85, 90, 110]
[34, 85, 90, 116]
[34, 86, 90, 93]
[34, 86, 90, 110]
[34, 86, 90, 116]
[36, 39, 56, 85]
[36, 39, 56, 86]
[36, 39, 56, 90]
[36, 39, 59, 85]
[36, 39, 59, 86]
[36, 39, 59, 93]
[36, 39, 63, 85]
[36, 39, 85, 86]
[36, 39, 85, 90]
[36, 39, 85, 93]
[36, 39, 86, 90]
[36, 39, 90, 93]
[36, 52, 85, 86]
[36, 53, 85, 86]
[36, 53, 85, 90]
[36, 53, 86, 90]
[36, 56, 85, 86]
[36, 56, 85, 90]
[36, 56, 86, 90]
[36, 59, 63, 85]
[36, 59, 63, 86]
[36, 59, 63, 90]
[36, 59, 63, 93]
[36, 59, 85, 86]
[36, 59, 85, 90]
[36, 59, 85, 93]
[36, 59, 86, 90]
[36, 59, 86, 93]
[36, 59, 90, 93]
[36, 63, 85, 86]
[36, 63, 85, 90]
[36, 63, 85, 93]
[36, 63, 86, 90]
[36, 63, 86, 93]
[36, 63, 90, 93]
[36, 67, 85, 86]
[36, 67, 85, 90]
[36, 67, 86, 90]
[36, 76, 85, 86]
[36, 76, 85, 90]
[36, 76, 86, 90]
[36, 85, 86, 90]
[36, 85, 86, 93]
[36, 85, 86, 110]
[36, 85, 86, 116]
[36, 85, 90, 93]
[36, 85, 90, 110]
[36, 85, 90, 116]
[36, 86, 90, 93]
[36, 86, 90, 110]
[36, 86, 90, 116]
[39, 56, 85, 86]
[39, 56, 85, 90]
[39, 56, 86, 90]
[39, 59, 63, 85]
[39, 59, 63, 86]
[39, 59, 85, 86]
[39, 59, 85, 90]
[39, 59, 85, 93]
[39, 59, 86, 90]
[39, 63, 85, 86]
[39, 63, 85, 90]
[39, 85, 86, 90]
[39, 85, 86, 93]
[39, 85, 90, 93]
[53, 59, 85, 86]
[53, 59, 85, 90]
[53, 59, 86, 90]
[53, 63, 85, 86]
[53, 63, 85, 90]
[53, 63, 86, 90]
[53, 85, 86, 90]
[56, 85, 86, 90]
[59, 63, 85, 86]
[59, 63, 85, 90]
[59, 63, 85, 93]
[59, 63, 86, 90]
[59, 63, 86, 93]
[59, 63, 90, 93]
[59, 67, 85, 86]
[59, 67, 85, 90]
[59, 67, 86, 90]
[59, 76, 85, 86]
[59, 76, 85, 90]
[59, 76, 86, 90]
[59, 85, 86, 90]
[59, 85, 86, 93]
[59, 85, 90, 93]
[59, 86, 90, 93]
[63, 67, 85, 86]
[63, 76, 85, 86]
[63, 85, 86, 90]
[63, 85, 86, 93]
[63, 85, 90, 93]
[63, 86, 90, 93]
[67, 76, 85, 86]
[67, 76, 85, 90]
[67, 76, 86, 90]
[67, 85, 86, 90]
[76, 85, 86, 90]
[85, 86, 90, 93]
[85, 86, 90, 110]
[85, 86, 90, 116]
[1, 24, 34, 36, 85]
[1, 24, 34, 36, 86]
[1, 24, 34, 36, 90]
[1, 24, 34, 85, 86]
[1, 24, 34, 85, 90]
[1, 24, 34, 86, 90]
[1, 24, 36, 85, 86]
[1, 24, 36, 85, 90]
[1, 24, 36, 86, 90]
[1, 24, 85, 86, 90]
[1, 34, 36, 85, 86]
[1, 34, 36, 85, 90]
[1, 34, 36, 86, 90]
[1, 34, 85, 86, 90]
[1, 34, 85, 86, 110]
[1, 36, 85, 86, 90]
[2, 28, 34, 39, 85]
[2, 28, 34, 39, 86]
[2, 28, 34, 85, 86]
[2, 28, 39, 85, 86]
[2, 34, 39, 59, 85]
[2, 34, 39, 59, 86]
[2, 34, 39, 63, 85]
[2, 34, 39, 63, 86]
[2, 34, 39, 85, 86]
[2, 34, 39, 85, 90]
[2, 34, 39, 86, 90]
[2, 34, 59, 63, 85]
[2, 34, 59, 63, 86]
[2, 34, 59, 85, 86]
[2, 34, 59, 85, 90]
[2, 34, 59, 86, 90]
[2, 34, 63, 85, 86]
[2, 34, 85, 86, 90]
[2, 34, 85, 86, 93]
[2, 36, 39, 59, 85]
[2, 39, 59, 63, 85]
[2, 39, 59, 85, 86]
[2, 39, 59, 85, 90]
[2, 39, 63, 85, 86]
[2, 39, 85, 86, 90]
[2, 59, 63, 85, 86]
[2, 59, 85, 86, 90]
[3, 34, 36, 85, 86]
[3, 34, 36, 85, 90]
[3, 34, 36, 86, 90]
[3, 34, 85, 86, 90]
[3, 36, 85, 86, 90]
[6, 34, 85, 86, 90]
[10, 34, 36, 85, 86]
[10, 34, 36, 85, 90]
[10, 34, 36, 86, 90]
[10, 34, 85, 86, 90]
[10, 36, 85, 86, 90]
[23, 34, 36, 39, 59]
[23, 34, 36, 39, 85]
[23, 34, 36, 39, 86]
[23, 34, 36, 59, 63]
[23, 34, 36, 59, 85]
[23, 34, 36, 59, 86]
[23, 34, 36, 59, 93]
[23, 34, 36, 63, 85]
[23, 34, 36, 63, 86]
[23, 34, 36, 85, 86]
[23, 34, 36, 85, 90]
[23, 34, 36, 85, 93]
[23, 34, 36, 86, 90]
[23, 34, 36, 86, 93]
[23, 34, 36, 90, 93]
[23, 34, 39, 59, 85]
[23, 34, 39, 59, 86]
[23, 34, 39, 85, 86]
[23, 34, 59, 63, 85]
[23, 34, 59, 63, 86]
[23, 34, 59, 85, 86]
[23, 34, 59, 85, 90]
[23, 34, 59, 85, 93]
[23, 34, 59, 86, 90]
[23, 34, 59, 86, 93]
[23, 34, 59, 90, 93]
[23, 34, 63, 85, 86]
[23, 34, 63, 85, 93]
[23, 34, 63, 86, 93]
[23, 34, 85, 86, 90]
[23, 34, 85, 86, 93]
[23, 34, 85, 90, 93]
[23, 34, 86, 90, 93]
[23, 36, 39, 59, 85]
[23, 36, 39, 59, 86]
[23, 36, 39, 85, 86]
[23, 36, 59, 63, 85]
[23, 36, 59, 63, 86]
[23, 36, 59, 85, 86]
[23, 36, 59, 85, 93]
[23, 36, 59, 86, 93]
[23, 36, 63, 85, 86]
[23, 36, 85, 86, 90]
[23, 36, 85, 86, 93]
[23, 36, 85, 90, 93]
[23, 36, 86, 90, 93]
[23, 39, 59, 85, 86]
[23, 59, 63, 85, 86]
[23, 59, 85, 86, 90]
[23, 59, 85, 86, 93]
[23, 59, 85, 90, 93]
[23, 59, 86, 90, 93]
[23, 63, 85, 86, 93]
[23, 85, 86, 90, 93]
[24, 34, 36, 85, 86]
[24, 34, 36, 85, 90]
[24, 34, 36, 86, 90]
[24, 34, 85, 86, 90]
[24, 36, 85, 86, 90]
[28, 34, 39, 85, 86]
[34, 36, 39, 56, 85]
[34, 36, 39, 56, 86]
[34, 36, 39, 56, 90]
[34, 36, 39, 59, 85]
[34, 36, 39, 59, 86]
[34, 36, 39, 85, 86]
[34, 36, 39, 85, 90]
[34, 36, 39, 86, 90]
[34, 36, 52, 85, 86]
[34, 36, 53, 85, 86]
[34, 36, 53, 85, 90]
[34, 36, 53, 86, 90]
[34, 36, 56, 85, 86]
[34, 36, 56, 85, 90]
[34, 36, 56, 86, 90]
[34, 36, 59, 63, 85]
[34, 36, 59, 63, 86]
[34, 36, 59, 63, 90]
[34, 36, 59, 63, 93]
[34, 36, 59, 85, 86]
[34, 36, 59, 85, 90]
[34, 36, 59, 85, 93]
[34, 36, 59, 86, 90]
[34, 36, 59, 86, 93]
[34, 36, 59, 90, 93]
[34, 36, 63, 85, 86]
[34, 36, 63, 85, 90]
[34, 36, 63, 85, 93]
[34, 36, 63, 86, 90]
[34, 36, 63, 86, 93]
[34, 36, 67, 85, 86]
[34, 36, 67, 85, 90]
[34, 36, 67, 86, 90]
[34, 36, 76, 85, 86]
[34, 36, 76, 85, 90]
[34, 36, 76, 86, 90]
[34, 36, 85, 86, 90]
[34, 36, 85, 86, 93]
[34, 36, 85, 86, 110]
[34, 36, 85, 86, 116]
[34, 36, 85, 90, 93]
[34, 36, 85, 90, 110]
[34, 36, 85, 90, 116]
[34, 36, 86, 90, 93]
[34, 36, 86, 90, 110]
[34, 36, 86, 90, 116]
[34, 39, 56, 85, 86]
[34, 39, 56, 85, 90]
[34, 39, 56, 86, 90]
[34, 39, 59, 63, 85]
[34, 39, 59, 63, 86]
[34, 39, 59, 85, 86]
[34, 39, 59, 85, 90]
[34, 39, 59, 86, 90]
[34, 39, 63, 85, 86]
[34, 39, 85, 86, 90]
[34, 39, 85, 86, 93]
[34, 53, 59, 85, 86]
[34, 53, 59, 85, 90]
[34, 53, 59, 86, 90]
[34, 53, 63, 85, 86]
[34, 53, 63, 85, 90]
[34, 53, 63, 86, 90]
[34, 53, 85, 86, 90]
[34, 56, 85, 86, 90]
[34, 59, 63, 85, 86]
[34, 59, 63, 85, 90]
[34, 59, 63, 85, 93]
[34, 59, 63, 86, 90]
[34, 59, 63, 86, 93]
[34, 59, 63, 90, 93]
[34, 59, 67, 85, 86]
[34, 59, 67, 85, 90]
[34, 59, 67, 86, 90]
[34, 59, 76, 85, 86]
[34, 59, 76, 85, 90]
[34, 59, 76, 86, 90]
[34, 59, 85, 86, 90]
[34, 59, 85, 86, 93]
[34, 59, 85, 90, 93]
[34, 59, 86, 90, 93]
[34, 63, 67, 85, 86]
[34, 63, 76, 85, 86]
[34, 63, 85, 86, 90]
[34, 63, 85, 86, 93]
[34, 63, 85, 90, 93]
[34, 63, 86, 90, 93]
[34, 67, 76, 85, 86]
[34, 67, 76, 85, 90]
[34, 67, 76, 86, 90]
[34, 67, 85, 86, 90]
[34, 76, 85, 86, 90]
[34, 85, 86, 90, 93]
[34, 85, 86, 90, 110]
[34, 85, 86, 90, 116]
[36, 39, 56, 85, 86]
[36, 39, 56, 85, 90]
[36, 39, 56, 86, 90]
[36, 39, 59, 85, 86]
[36, 39, 59, 85, 93]
[36, 39, 85, 86, 90]
[36, 39, 85, 90, 93]
[36, 53, 85, 86, 90]
[36, 56, 85, 86, 90]
[36, 59, 63, 85, 86]
[36, 59, 63, 85, 90]
[36, 59, 63, 85, 93]
[36, 59, 63, 86, 90]
[36, 59, 63, 86, 93]
[36, 59, 63, 90, 93]
[36, 59, 85, 86, 90]
[36, 59, 85, 86, 93]
[36, 59, 85, 90, 93]
[36, 59, 86, 90, 93]
[36, 63, 85, 86, 90]
[36, 63, 85, 86, 93]
[36, 63, 85, 90, 93]
[36, 67, 85, 86, 90]
[36, 76, 85, 86, 90]
[36, 85, 86, 90, 93]
[36, 85, 86, 90, 110]
[36, 85, 86, 90, 116]
[39, 56, 85, 86, 90]
[39, 59, 63, 85, 86]
[39, 59, 85, 86, 90]
[53, 59, 85, 86, 90]
[53, 63, 85, 86, 90]
[59, 63, 85, 86, 90]
[59, 63, 85, 86, 93]
[59, 63, 85, 90, 93]
[59, 63, 86, 90, 93]
[59, 67, 85, 86, 90]
[59, 76, 85, 86, 90]
[59, 85, 86, 90, 93]
[63, 85, 86, 90, 93]
[67, 76, 85, 86, 90]
[1, 24, 34, 36, 85, 86]
[1, 24, 34, 36, 85, 90]
[1, 24, 34, 36, 86, 90]
[1, 24, 34, 85, 86, 90]
[1, 24, 36, 85, 86, 90]
[1, 34, 36, 85, 86, 90]
[2, 28, 34, 39, 85, 86]
[2, 34, 39, 59, 85, 86]
[2, 34, 39, 63, 85, 86]
[2, 34, 39, 85, 86, 90]
[2, 34, 59, 63, 85, 86]
[2, 34, 59, 85, 86, 90]
[3, 34, 36, 85, 86, 90]
[10, 34, 36, 85, 86, 90]
[23, 34, 36, 39, 59, 85]
[23, 34, 36, 39, 59, 86]
[23, 34, 36, 39, 85, 86]
[23, 34, 36, 59, 63, 85]
[23, 34, 36, 59, 63, 86]
[23, 34, 36, 59, 85, 86]
[23, 34, 36, 59, 85, 93]
[23, 34, 36, 59, 86, 93]
[23, 34, 36, 63, 85, 86]
[23, 34, 36, 85, 86, 90]
[23, 34, 36, 85, 86, 93]
[23, 34, 36, 85, 90, 93]
[23, 34, 36, 86, 90, 93]
[23, 34, 39, 59, 85, 86]
[23, 34, 59, 63, 85, 86]
[23, 34, 59, 85, 86, 90]
[23, 34, 59, 85, 86, 93]
[23, 34, 59, 85, 90, 93]
[23, 34, 59, 86, 90, 93]
[23, 34, 63, 85, 86, 93]
[23, 34, 85, 86, 90, 93]
[23, 36, 39, 59, 85, 86]
[23, 36, 59, 63, 85, 86]
[23, 36, 59, 85, 86, 93]
[23, 36, 85, 86, 90, 93]
[23, 59, 85, 86, 90, 93]
[24, 34, 36, 85, 86, 90]
[34, 36, 39, 56, 85, 86]
[34, 36, 39, 56, 85, 90]
[34, 36, 39, 56, 86, 90]
[34, 36, 39, 59, 85, 86]
[34, 36, 39, 85, 86, 90]
[34, 36, 53, 85, 86, 90]
[34, 36, 56, 85, 86, 90]
